w_det,w_ont,w_gen,roc_auc,average_precision,threshold,precision,recall,f1,predicted_positive_rate
0.7142857142857143,0.28571428571428575,0.0,0.8027241196066897,0.735951155756885,0.49455137441107294,0.9217573221757323,0.5359445322953412,0.677794015844935,0.1337025537747196
0.625,0.25000000000000006,0.12500000000000003,0.8027241196066897,0.735951155756885,0.43273245260968884,0.9217573221757323,0.5359445322953412,0.677794015844935,0.1337025537747196
0.6666666666666666,0.26666666666666666,0.06666666666666667,0.8027241196066897,0.735951155756885,0.4615812827836681,0.9217573221757323,0.5359445322953412,0.677794015844935,0.1337025537747196
0.6818181818181818,0.2727272727272727,0.045454545454545456,0.8027241196066897,0.735951155756885,0.4720717664832969,0.9217573221757323,0.5359445322953412,0.677794015844935,0.1337025537747196
0.6896551724137931,0.27586206896551724,0.034482758620689655,0.8027241196066897,0.735951155756885,0.47749787874172567,0.9217573221757323,0.5359445322953412,0.677794015844935,0.1337025537747196
0.7083333333333334,0.2916666666666667,0.0,0.8027222506058016,0.7359501206971375,0.4912202300233575,0.921950198786357,0.5359445322953412,0.6778461538461539,0.13367458252916004
0.6799999999999999,0.27999999999999997,0.04,0.8027222506058016,0.7359501206971375,0.47157142082242315,0.921950198786357,0.5359445322953412,0.6778461538461539,0.13367458252916004
0.7058823529411765,0.29411764705882354,0.0,0.8027215569104363,0.7359493486783457,0.4897736919669006,0.921950198786357,0.5359445322953412,0.6778461538461539,0.13367458252916004
0.6666666666666666,0.2777777777777778,0.05555555555555556,0.8027215569104363,0.7359493486783457,0.4625640424131839,0.921950198786357,0.5359445322953412,0.6778461538461539,0.13367458252916004
0.72,0.27999999999999997,0.0,0.8027218529460382,0.7359488982907355,0.4995234654684702,0.922303664921466,0.535701252888943,0.6777469990766389,0.13356269754692177
0.6923076923076923,0.2692307692307692,0.038461538461538464,0.8027218529460382,0.7359488982907355,0.48031102448891366,0.922303664921466,0.535701252888943,0.6777469990766389,0.13356269754692177
0.7037037037037036,0.2962962962962963,0.0,0.8027215922579709,0.7359482923988353,0.48833994185432245,0.921950198786357,0.5359445322953412,0.6778461538461539,0.13367458252916004
0.6785714285714285,0.2857142857142857,0.03571428571428571,0.8027215922579709,0.7359482923988353,0.4708992296452395,0.921950198786357,0.5359445322953412,0.6778461538461539,0.13367458252916004
0.7,0.3,0.0,0.8027219722439671,0.7359462960670856,0.48630200063140405,0.9219338635412306,0.5358228925921421,0.6777444418801446,0.13364661128360045
0.6363636363636362,0.2727272727272727,0.09090909090909091,0.8027219722439671,0.7359462960670856,0.44209272784673087,0.9219338635412306,0.5358228925921421,0.6777444418801446,0.13364661128360045
0.6666666666666666,0.2857142857142857,0.047619047619047616,0.8027219722439671,0.7359462960670856,0.4631447625060991,0.9219338635412306,0.5358228925921421,0.6777444418801446,0.13364661128360045
0.7222222222222222,0.2777777777777778,0.0,0.8027201120799624,0.735944825819818,0.5008393689677331,0.922303664921466,0.535701252888943,0.6777469990766389,0.13356269754692177
0.6842105263157895,0.2631578947368421,0.05263157894736842,0.8027201120799624,0.735944825819818,0.47447940217995765,0.922303664921466,0.535701252888943,0.6777469990766389,0.13356269754692177
0.7272727272727273,0.2727272727272727,0.0,0.8027206467114223,0.7359426189484984,0.5035008151799443,0.9219175214569814,0.535701252888943,0.6776427142637329,0.1336186400380409
0.6666666666666666,0.24999999999999994,0.08333333333333333,0.8027206467114223,0.7359426189484984,0.4615424139149489,0.9219175214569814,0.535701252888943,0.6776427142637329,0.1336186400380409
