false_positive_rate,true_positive_rate,threshold
0.0,0.030592385354579733,0.8999175462848789
0.0,0.030774844909378422,0.8999174350113092
0.0,0.030835664760977984,0.8999173237377397
0.0,0.031200583870575355,0.8999168786434609
0.0,0.03126140372217492,0.8999167673698913
0.0,0.03138304342537404,0.8999166560963217
0.0,0.03156550298017273,0.899916544822752
0.0,0.03180878238657098,0.8999164335491824
0.0,0.031991241941369666,0.8999163222756128
0.0,0.032052061792969225,0.8999162110020431
0.0,0.032234521347767914,0.8999159884549035
0.0,0.03247780075416616,0.8999157659077641
0.0,0.03272108016056441,0.8999156546341945
0.0,0.03284271986376353,0.8999155433606248
0.0,0.03308599927016178,0.8999153208134857
0.0,0.0332076389733609,0.899915209539916
0.0,0.03345091837975915,0.8999150982663463
0.0,0.03363337793455784,0.8999149869927766
0.0,0.033694197786157405,0.8999148757192069
0.0,0.03387665734095609,0.8999147644456374
0.0,0.03399829704415521,0.8999144306249285
0.0,0.0341807565989539,0.8999143193513587
0.0,0.034302396302153024,0.8999142080777889
0.0,0.034484855856951706,0.8999140968042192
0.0,0.034667315411750395,0.8999137629835103
0.0,0.03491059481814864,0.899913540436371
0.0,0.03497141466974821,0.8999134291628014
0.0,0.03509305437294733,0.8999132066156619
0.0,0.03527551392774601,0.8999130953420923
0.0,0.03539715363094514,0.8999129840685228
0.0,0.0354579734825447,0.8999128727949531
0.0,0.03564043303734339,0.8999127615213834
0.0,0.03588371244374164,0.8999125389742441
0.0,0.036126991850139886,0.8999124277006744
0.0,0.03624863155333901,0.8999123164271047
0.0,0.0364310911081377,0.899912205153535
0.0,0.03655273081133682,0.8999120938799653
0.0,0.03679601021773507,0.8999119826063957
0.0,0.03697846977253375,0.899911871332826
0.0,0.03703928962413332,0.8999117600592564
0.0,0.03752584843692981,0.8999110924178384
0.0,0.03758666828852938,0.8999109811442689
0.0,0.0377083079917285,0.8999107585971294
0.0,0.03789076754652718,0.8999104247764204
0.0,0.038012407249726314,0.8999103135028507
0.0,0.038194866804524996,0.8999102022292811
0.0,0.03849896606252281,0.8999100909557115
0.0,0.03868142561732149,0.8999098684085721
0.0,0.038742245468921056,0.8999097571350025
0.0,0.038924705023719745,0.8999096458614327
0.0,0.03916798443011799,0.8999095345878629
0.0,0.03941126383651624,0.8999093120407238
0.0,0.0394720836881158,0.8999092007671541
0.0,0.03983700279771318,0.899908866946445
0.0,0.0399586425009123,0.8999087556728754
0.0,0.04014110205571098,0.8999086443993057
0.0,0.04056684101690792,0.8999085331257359
0.0,0.04074930057170661,0.8999083105785969
0.0,0.040810120423306166,0.8999081993050272
0.0,0.04111421968130398,0.8999080880314575
0.0,0.0412358593845031,0.8999078654843181
0.0,0.04147913879090135,0.8999076429371787
0.0,0.04166159834570004,0.899907531663609
0.0,0.0417224181972996,0.8999074203900393
0.0,0.041904877752098287,0.8999073091164699
0.0,0.04202651745529741,0.8999070865693304
0.0,0.04220897701009609,0.8999069752957608
0.0,0.04226979686169566,0.8999068640221912
0.0,0.04245225641649435,0.8999067527486215
0.0,0.042695535822892594,0.8999066414750518
0.0,0.04293881522929084,0.899906307654343
0.0,0.0429996350808904,0.8999061963807732
0.0,0.04330373433888821,0.8999060851072035
0.0,0.043425374042087336,0.8999059738336337
0.0,0.0434861938936869,0.8999058625600641
0.0,0.043607833596886025,0.8999057512864944
0.0,0.04385111300328427,0.8999056400129247
0.0,0.043972752706483396,0.8999054174657857
0.0,0.044033572558082955,0.8999053061922159
0.0,0.044155212261282085,0.8999051949186462
0.0,0.044216032112881644,0.8999049723715068
0.0,0.04445931151927989,0.8999047498243676
0.0,0.04464177107407858,0.8999043047300888
0.0,0.04482423062887726,0.8999041934565191
0.0,0.045128329886875075,0.8999040821829495
0.0,0.04537160929327332,0.8999038596358102
0.0,0.045493248996472446,0.8999035258151012
0.0,0.045736528402870694,0.8999034145415316
0.0,0.046040627660868506,0.899903303267962
0.0,0.04616226736406763,0.8999030807208227
0.0,0.046283907067266754,0.899902969447253
0.0,0.04646636662206544,0.8999024130794044
0.0,0.04658800632526457,0.8999023018058349
0.0,0.04664882617686413,0.8999020792586956
0.0,0.04689210558326238,0.8999017454379867
0.0,0.04731784454445931,0.899901634164417
0.0,0.04743948424765843,0.8999014116172775
0.0,0.04756112395085756,0.8999011890701383
0.0,0.04768276365405669,0.8999010777965687
0.0,0.04798686291205449,0.8999009665229992
0.0,0.048108502615253616,0.8999008552494295
0.0,0.04816932246685318,0.8999007439758596
0.0,0.048290962170052305,0.8999006327022899
0.0,0.048473421724850994,0.8999005214287202
0.0,0.04871670113124924,0.899900298881581
0.0,0.04920325994404574,0.8999000763344417
0.0,0.0492640797956453,0.8998999650608721
0.0,0.049446539350443984,0.8998998537873024
0.0,0.04950735920204355,0.8998997425137327
0.0,0.049811458460041355,0.8998996312401628
0.0,0.04993309816324048,0.8998995199665931
0.0,0.05023719742123829,0.8998994086930237
0.0,0.05029801727283786,0.8998992974194541
0.0,0.05048047682763654,0.8998991861458846
0.0,0.050541296679236104,0.8998990748723149
0.0,0.050906215788833475,0.899898963598745
0.0,0.05096703564043304,0.8998988523251753
0.0,0.051088675343632164,0.8998987410516056
0.0,0.05139277460162997,0.8998986297780359
0.0,0.05157523415642866,0.899898574141251
0.0,0.05163605400802822,0.8998983515941119
0.0,0.05212261282082472,0.8998977952262633
0.0,0.0523050723756234,0.8998976839526938
0.0,0.05254835178202165,0.8998974614055546
0.0,0.052609171633621214,0.8998973501319849
0.0,0.0527916311884199,0.8998972388584153
0.0,0.05285245104001946,0.8998971275848455
0.0,0.05309573044641771,0.8998970163112758
0.0,0.05321737014961683,0.8998967937641364
0.0,0.053339009852815956,0.8998965712169972
0.0,0.05358228925921421,0.8998964599434277
0.0,0.05364310911081377,0.899896348669858
0.0,0.05382556866561246,0.8998962373962882
0.0,0.05431212747840895,0.8998957923020097
0.0,0.05449458703320764,0.8998955697548704
0.0,0.05473786643960589,0.8998954584813007
0.0,0.055224425252402384,0.8998947908398826
0.0,0.05540688480720107,0.899894345745604
0.0,0.0555285245104002,0.8998942344720343
