precision,recall,threshold
0.23094119962880683,0.9989660625228074,0.0811681731163286
0.23093038624316306,0.9989052426712078,0.0812166080284576
0.23093363329583802,0.9989052426712078,0.0813500435840798
0.23093688043982621,0.9989052426712078,0.0813652973359214
0.23094012767513147,0.9989052426712078,0.0815077584144164
0.23094337500175766,0.9989052426712078,0.0815490378178294
0.23094662241970865,0.9989052426712078,0.0816284670555085
0.23094986992898825,0.9989052426712078,0.0817803322961064
0.23095311752960035,0.9989052426712078,0.0817825114035124
0.23094230309507405,0.9988444228196083,0.0818701857036104
0.23094555068061648,0.9988444228196083,0.0821808707829103
0.23094879835749743,0.9988444228196083,0.0822144769464152
0.2309520461257207,0.9988444228196083,0.0822304879767168
0.23094123106779732,0.9987836029680087,0.0822654850598425
0.23093041570568712,0.9987227831164092,0.0823791772841806
0.23093366335241255,0.9987227831164092,0.0825181919729487
0.23093691109048464,0.9987227831164092,0.0825291956926155
0.23094015891990718,0.9987227831164092,0.0825414126032849
0.23094340684068407,0.9987227831164092,0.0826150077058878
0.23095532800720153,0.9986619632648096,0.0827198289539777
0.23095857655250018,0.9986619632648096,0.0827994668295999
0.23096182518918615,0.9986619632648096,0.0828387603088876
0.2309650739172633,0.9986619632648096,0.0829116754063426
0.2309683227367355,0.9986619632648096,0.0829380796971442
0.2309715716476066,0.9986619632648096,0.0831453499026374
0.23097482064988042,0.9986619632648096,0.0831898902398281
0.2309780697435609,0.9986619632648096,0.0832160240740367
0.2309813189286518,0.9986619632648096,0.0832745431534164
0.23098456820515706,0.9986619632648096,0.0833035283728477
0.23098781757308048,0.9986619632648096,0.0833836221610122
0.23099106703242597,0.9986619632648096,0.0834844870155141
0.23099431658319736,0.9986619632648096,0.0835172277179216
0.23099756622539847,0.9986619632648096,0.0835306346375999
0.23100081595903324,0.9986619632648096,0.0835368628665686
0.23100406578410546,0.9986619632648096,0.083573250869315
0.23100731570061903,0.9986619632648096,0.0836613656272929
0.23101056570857778,0.9986619632648096,0.0836657933880858
0.2310138158079856,0.9986619632648096,0.083684447165667
0.23101706599884633,0.9986619632648096,0.0836859617225874
0.23102031628116382,0.9986619632648096,0.0837176592352793
0.23102356665494198,0.9986619632648096,0.0837649273203929
0.2310268171201846,0.9986619632648096,0.0838070876395657
0.23103006767689557,0.9986619632648096,0.0838507702429901
0.23103331832507878,0.9986619632648096,0.0839590301534759
0.23103656906473807,0.9986619632648096,0.0840376016573888
0.2310398198958773,0.9986619632648096,0.0841577539306325
0.23104307081850034,0.9986619632648096,0.0841833777609802
0.231046321832611,0.9986619632648096,0.084239617277648
0.23104957293821324,0.9986619632648096,0.0842771025614286
0.23105282413531084,0.9986619632648096,0.0843120378259045
0.2310560754239077,0.9986619632648096,0.0843955548218024
0.2310452549814252,0.99860114341321,0.084427445517775
0.23104850625501316,0.99860114341321,0.0844334651088006
0.23105175762010638,0.99860114341321,0.0844842104929662
0.23105500907670876,0.99860114341321,0.084583877611128
0.2310582606248241,0.99860114341321,0.0846000045513981
0.23106044613327703,0.9985403235616105,0.0846037986710303
0.23106369803248233,0.9985403235616105,0.0847466383887556
0.2310669500232221,0.9985403235616105,0.0847557180029469
0.2310702021055002,0.9985403235616105,0.0848999177309681
0.2310734542793205,0.9985403235616105,0.0850463197483888
0.23106263194933147,0.9984795037100109,0.0851621524434767
0.2310658841081507,0.9984795037100109,0.0851888426455336
0.2310691363585182,0.9984795037100109,0.0853223863837932
0.23107238870043773,0.9984795037100109,0.0854075570285737
0.23107564113391324,0.9984795037100109,0.0854254071637074
0.23107889365894854,0.9984795037100109,0.0854619033490909
0.23108214627554755,0.9984795037100109,0.0854893662842706
0.23108539898371408,0.9984795037100109,0.0855568799771981
0.23108865178345203,0.9984795037100109,0.08567059538353
0.23109190467476529,0.9984795037100109,0.0858560281509766
0.23109515765765765,0.9984795037100109,0.0858606027310628
0.23109841073213305,0.9984795037100109,0.0859454874645879
0.23110166389819534,0.9984795037100109,0.0859505875031976
0.23110491715584836,0.9984795037100109,0.0860254112514655
0.231108170505096,0.9984795037100109,0.0860665824722413
0.23111142394594214,0.9984795037100109,0.0861660409524599
0.23111467747839062,0.9984795037100109,0.0861913247802337
0.23111793110244533,0.9984795037100109,0.0861920202400441
0.23112118481811014,0.9984795037100109,0.0862796404488234
0.23112443862538892,0.9984795037100109,0.0863918953895534
0.2311276925242855,0.9984795037100109,0.0864032468391254
0.23113094651480381,0.9984795037100109,0.0864810842465718
0.23113420059694767,0.9984795037100109,0.0865005339392694
0.231137454770721,0.9984795037100109,0.0865595012038602
0.23114070903612763,0.9984795037100109,0.0865800249955982
0.23114396339317142,0.9984795037100109,0.0866584419528866
0.23114721784185627,0.9984795037100109,0.0867488980922262
0.23115047238218606,0.9984795037100109,0.0867496862800113
0.23115372701416462,0.9984795037100109,0.0867653186710829
0.23115698173779586,0.9984795037100109,0.0867800546917322
0.23114615601239089,0.9984186838584114,0.0868389292283483
0.23114941072107464,0.9984186838584114,0.0868680844490666
0.2311526655214171,0.9984186838584114,0.0868734085802817
0.23115592041342214,0.9984186838584114,0.0869084597547259
0.2311591753970936,0.9984186838584114,0.087100074387154
0.2311624304724354,0.9984186838584114,0.0871447074523193
0.23116568563945136,0.9984186838584114,0.08718339047244
0.2311689408981454,0.9984186838584114,0.0872264548893664
0.23117219624852137,0.9984186838584114,0.0874197695346643
0.23117545169058315,0.9984186838584114,0.0874265850408062
0.2311787072243346,0.9984186838584114,0.0874539243386862
0.2311819628497796,0.9984186838584114,0.0874745099490741
0.23118521856692203,0.9984186838584114,0.0875161139003986
0.23118847437576576,0.9984186838584114,0.0875371013320102
0.23119173027631468,0.9984186838584114,0.0875943840383936
0.23118415863894992,0.9983578640068118,0.0876189724063569
0.23117333070433643,0.9982970441552123,0.08766144954611
0.23117658657502604,0.9982970441552123,0.0877010289366531
0.23117984253742904,0.9982970441552123,0.087887798532402
0.23118309859154929,0.9982970441552123,0.0879362952631806
0.23118635473739066,0.9982970441552123,0.0880526070528047
0.23118961097495705,0.9982970441552123,0.0880713612856918
0.23117878220206486,0.9982362243036127,0.0881251280563671
0.23116795312411967,0.9981754044520131,0.0881273071637731
0.23117120924008733,0.9981754044520131,0.0881725352334428
0.23117446544778433,0.9981754044520131,0.0881878276219404
0.23117772174721452,0.9981754044520131,0.0882222683372177
0.2311809781383818,0.9981754044520131,0.088222685613104
0.23118423462129004,0.9981754044520131,0.0882844038076114
0.2311874911959431,0.9981754044520131,0.0884310530996315
0.23119074786234486,0.9981754044520131,0.0884848430523004
0.23119400462049924,0.9981754044520131,0.0885409048403499
0.23118317438404215,0.9981145846004136,0.0885548217638892
0.2311723438424478,0.998053764748814,0.0886440260755701
0.23117560047897442,0.998053764748814,0.0887418540888998
0.23117885720725798,0.998053764748814,0.0887514205249585
0.23116802614710563,0.9979929448972145,0.088827217916961
0.2311712828604435,0.9979929448972145,0.088864649109423
0.2311745396655443,0.9979929448972145,0.0889060366954732
0.23117779656241194,0.9979929448972145,0.0889780245131809
0.23118105355105031,0.9979929448972145,0.0890594705843102
0.23118431063146327,0.9979929448972145,0.0890811071117449
0.2311875678036547,0.9979929448972145,0.089098223150412
0.23117673579801623,0.9979321250456149,0.0891864924550144
0.23117999295526595,0.9979321250456149,0.0891909124884761
0.23118325020430017,0.9979321250456149,0.089197797540599
0.2311865075451228,0.9979321250456149,0.089213955390194
0.2311897649777377,0.9979321250456149,0.089292256437514
