false_positive_rate,true_positive_rate,threshold
0.0,0.0226249847950371,0.999917904833048
0.0,0.022868264201435347,0.9999176575584484
0.0,0.022989903904634474,0.9999172866465496
0.0,0.023111543607833598,0.9999171630092502
0.0,0.02317236345943316,0.9999170393719504
0.0,0.023415642865831407,0.9999169157346508
0.0,0.02353728256903053,0.9999166684600514
0.0,0.023658922272229654,0.9999164211854524
0.0,0.023841381827028343,0.9999162975481528
0.0,0.023963021530227467,0.9999161739108532
0.0,0.024145481085026153,0.9999160502735536
0.0,0.024206300936625715,0.9999159266362538
0.0,0.024327940639824838,0.9999158029989542
0.0,0.024510400194623524,0.9999156793616546
0.0,0.02463203989782265,0.9999153084497556
0.0,0.024692859749422213,0.999915184812456
0.0,0.025057778859019584,0.9999149375378568
0.0,0.02530105826541783,0.9999144429886582
0.0,0.025422697968616955,0.9999143193513588
