y_true,detector_only,generative_only,no_ontology
0,0.176952508247284,0.0,0.15925725742255561
0,0.2596813009054848,0.0,0.23371317081493634
0,0.1644517263379555,0.0,0.14800655370415994
0,0.5978963886201603,0.0,0.5381067497581442
0,0.1821108882076559,0.0,0.1638997993868903
0,0.1200914514196015,0.0,0.10808230627764134
0,0.1367785304756477,0.0,0.12310067742808294
0,0.1739439645621498,0.0,0.15654956810593482
0,0.2259840476201423,0.0,0.20338564285812807
0,0.2871711890164332,0.0,0.2584540701147899
0,0.303223112354971,0.0,0.2729008011194739
0,0.256958467565126,0.0,0.23126262080861343
0,0.2017885217217405,0.0,0.18160966954956645
0,0.6826456774835267,0.0,0.614381109735174
0,0.2359272374400634,0.0,0.21233451369605705
0,0.0983376385515318,0.0,0.08850387469637862
0,0.1527341094484513,0.0,0.13746069850360618
0,0.1543643754266694,0.0,0.13892793788400246
0,0.2026045433539407,0.0,0.18234408901854665
0,0.4368680477442433,0.0,0.393181242969819
0,0.3170370460236371,0.0,0.28533334142127337
0,0.1676547051314153,0.0,0.15088923461827378
0,0.2907793890594204,0.0,0.2617014501534784
0,0.2336688167064283,0.0,0.21030193503578548
0,0.2611689667132457,0.0,0.23505207004192114
0,0.3724934749449205,0.0,0.3352441274504285
0,0.2825113301028195,0.0,0.25426019709253755
0,0.2978039040563737,0.0,0.26802351365073634
0,0.2912561035774569,0.0,0.2621304932197112
0,0.1965961878679585,0.0,0.17693656908116265
0,0.2981168918803792,0.0,0.2683052026923413
0,0.2123488162134245,0.0,0.19111393459208206
0,0.2476509898305616,0.0,0.22288589084750546
0,0.3214199573860865,0.0,0.2892779616474778
0,0.2805412933705641,0.0,0.2524871640335077
0,0.2601582008794707,0.0,0.23414238079152366
0,0.3692082773472087,0.0,0.3322874496124878
0,0.2815333899720955,0.0,0.2533800509748859
0,0.3827929256437166,0.0,0.34451363307934496
0,0.1532689798612997,0.0,0.13794208187516974
0,0.1571070370989558,0.0,0.1413963333890602
0,0.4171912642365936,0.0,0.37547213781293426
0,0.1405363007418585,0.0,0.12648267066767266
0,0.7004715797064365,0.0,0.6304244217357928
0,0.6238438395996131,0.0,0.5614594556396518
0,0.3165426513717539,0.0,0.2848883862345785
0,0.5594373992863115,0.0,0.5034936593576804
0,0.1822894050136547,0.0,0.16406046451228923
0,0.4471868785897558,0.0,0.4024681907307802
0,0.136306205081748,0.0,0.12267558457357321
0,0.2479568685098386,0.0,0.22316118165885476
0,0.2899871830620608,0.0,0.2609884647558547
0,0.2917334053726666,0.0,0.26256006483539995
0,0.7662552777189321,0.0,0.6896297499470389
0,0.131412115303991,0.0,0.1182709037735919
0,0.1755675232168632,0.0,0.15801077089517687
0,0.250838575780218,0.0,0.22575471820219623
0,0.264394045674014,0.0,0.23795464110661257
0,0.241889862579846,0.0,0.2177008763218614
0,0.2350995475377109,0.0,0.21158959278393982
0,0.5693670817312484,0.0,0.5124303735581236
0,0.1098409610914577,0.0,0.09885686498231193
0,0.1161299423382679,0.0,0.10451694810444111
0,0.7428016528916042,0.0,0.6685214876024438
0,0.0964765262802477,0.0,0.08682887365222294
0,0.1188490665596379,0.0,0.10696415990367411
0,0.3273001473563428,0.0,0.2945701326207085
0,0.7272812153948376,0.0,0.6545530938553539
0,0.230111029772364,0.0,0.2070999267951276
0,0.2147014794787003,0.0,0.19323133153083027
0,0.2138030535862987,0.0,0.19242274822766883
0,0.3210418436145025,0.0,0.28893765925305226
0,0.3406614757803995,0.0,0.3065953282023596
0,0.2199702984569639,0.0,0.19797326861126752
0,0.1999906499292156,0.0,0.17999158493629405
0,0.3030938186488862,0.0,0.27278443678399755
0,0.2257014127531951,0.0,0.2031312714778756
0,0.562257442453502,0.0,0.5060316982081517
0,0.3368410523126028,0.0,0.30315694708134255
0,0.1669222777684255,0.0,0.15023004999158296
0,0.1834380573458386,0.0,0.16509425161125474
0,0.3739288730842642,0.0,0.33653598577583776
0,0.2583428962276985,0.0,0.23250860660492867
0,0.1956217250362865,0.0,0.17605955253265784
0,0.1575541250290692,0.0,0.1417987125261623
0,0.2349838539345851,0.0,0.2114854685411266
0,0.1096568033336633,0.0,0.09869112300029698
0,0.542133679198376,0.0,0.48792031127853835
0,0.2496808051971866,0.0,0.22471272467746795
0,0.4216360251581814,0.0,0.37947242264236325
0,0.2000495167385005,0.0,0.18004456506465044
0,0.1849559988373457,0.0,0.16646039895361114
0,0.296047728943148,0.0,0.2664429560488332
0,0.1756765558604717,0.0,0.15810890027442454
0,0.238153357929171,0.0,0.21433802213625391
0,0.2524353824142246,0.0,0.22719184417280214
0,0.2482336306050535,0.0,0.22341026754454815
0,0.2198265391868228,0.0,0.1978438852681405
0,0.2376935817211834,0.0,0.21392422354906507
0,0.179984604837997,0.0,0.1619861443541973
0,0.1754276430669978,0.0,0.15788487876029803
0,0.2469325334824296,0.0,0.22223928013418665
0,0.8101749556654031,0.0,0.7291574600988628
0,0.1598734371327706,0.0,0.14388609341949354
0,0.89899358079004,0.0,0.809094222711036
0,0.3391669481025094,0.0,0.30525025329225847
0,0.2888778783004832,0.0,0.2599900904704349
0,0.1181902652085758,0.0,0.10637123868771822
